codigo,precio,administracion,latitud,longitud,area,banos,habitaciones,porteria,antiguedad,estado,piso,parqueaderos,estrato,descripcion,pagina,fecha
10894457,650000000,250000,4.7251363,-74.03955959999999,146.0,3,3,0,23.0,,3,1.0,4.0,"Se ofrece en venta esta encantadora casa ubicada en Cedritos, a solo unas cuadras de la Calle 140, lo que la convierte en una opción conveniente y accesible para aquellos que buscan una residencia en una zona bien comunicada. Con un área total de 146 metros cuadrados, esta casa ofrece un generoso espacio para vivir cómodamente y disfrutar de un estilo de vida tranquilo y conveniente.
Al ingresar a la propiedad, te recibe una espaciosa sala de estar que invita a relajarse y compartir momentos especiales con familiares y amigos. El área del comedor, adyacente a la sala, es ideal para disfrutar de deliciosas comidas en un ambiente acogedor y familiar.
Una de las características más destacadas de esta casa es su amplia cocina, la cual ha sido recientemente remodelada con acabados de alta calidad y modernos. Este espacio se convierte en el corazón del hogar, ofreciendo un ambiente funcional y atractivo para preparar comidas y pasar tiempo en familia.
La casa cuenta con tres cómodas habitaciones, perfectas para una familia o para alojar a invitados. Además, dispone de tres baños completos, lo que garantiza comodidad y privacidad para los residentes y sus visitantes.
Los pisos en madera laminada añaden un toque de elegancia y calidez al ambiente, mientras que el precioso altillo proporciona un espacio adicional que puede adaptarse según las necesidades del propietario, ya sea como área de almacenamiento, estudio o sala de entretenimiento.",finca_raiz,2024-06-14 19:09:15.727
10975456,290000000,0,4.6668674,-74.13255219999999,70.0,2,3,1,23.0,,6,1.0,4.0,"Apartamento en venta de 68m2, con vista exterior, ubicado en un 6to piso. Consta de 3 habitaciones, 2 baños, sala comedor, cocina integral, zona de lavandería y  parqueadero propio cubierto. Tiene piso laminado en habitaciones y cerámico en baños, cocina y zona social. El conjunto cuenta con zona social, salón comunal, parque infantil, zonas verdes y vigilancia privada las 24 horas. Cerca a centro comercial Hayuelos; cerca a almacenes de cadena Tienda D1, Tienda Ara, Exito, Colsubsidio; cerca a colegio Nueva Generación; cerca a paraderos del SITP; Vías de acceso por la calle 21 y carrera 88a. (15058841719)",finca_raiz,2024-06-14 19:09:15.925
10954965,460000000,405000,4.6984953,-74.0473679,54.0,2,1,1,4.5,,2,1.0,6.0,"Lindo apartaestudio en piso 2 interior con buena luz, área social con chimenea, moderna cocina abierta con lavavajillas, zona lavandería independiente, baño social, 1 alcoba cerrada con wallk-in closet y baño privado, 1 garaje cubierto y deposito. Edificio construido 7 años, cuenta con gimnasio, terraza bbq y salon social. Excelente ubicación cerca a parques, restaurantes y centros comerciales. PRECIO NEGOCIABLE.",finca_raiz,2024-06-14 19:09:16.123
10309001,475000000,744300,4.724177,-74.050114,72.0,2,2,1,12.0,,5,2.0,5.0,"Tenemos para la venta este hermoso apartamento en el barrio Nueva Autopista. El apartamento cuenta con 2 alcobas; la principal con baño privado y vestier. Una cocina equipada y una sala-comedor perfecta para compartir en familia. 
El baño social es completo con ducha. 

El apartamento cuenta con una terraza privada de 37 m2 con acceso independiente al apartamento, donde podrás disfrutar del aire libre de la vista de la ciudad y los cerros. La terraza tiene autorización para construir 1/3 del área, y cuenta con acometida de gas natural para BBQ o gasodomésticos.

El edificio cuenta con portero las 24 horas, salón comunal, planta eléctrica para zonas comunes y una terraza comunal.

No pierdas esta oportunidad de tener un apartamento en una de las mejores zonas de Bogotá. 
Contáctanos para agendar tu visita y conocer todos los detalles de esta increíble propiedad. ¡No esperes más!",finca_raiz,2024-06-14 19:09:16.347
10961752,355000000,360000,4.7514837,-74.055747,72.0,2,3,1,12.0,,5,1.0,4.0,"¡Bienvenido a este moderno y luminoso apartamento de 72 metros cuadrados en el quinto piso!

Características principales:

3 habitaciones amplias que ofrecen comodidad y espacio para toda la familia.
2 baños bien distribuidos para garantizar la privacidad y el confort.
Sala comedor con un diseño acogedor, perfecto para reuniones familiares y sociales.
Cocina tipo americana abierta, que brinda un ambiente moderno y funcional para preparar deliciosas comidas.
Zona de lavandería integrada, proporcionando conveniencia en tus tareas diarias.
Iluminación natural que llena cada rincón del apartamento, creando un ambiente cálido y acogedor.
Construcción moderna con 10 años de antigüedad, garantizando calidad y durabilidad.
Incluye garaje y depósito para mayor comodidad y almacenamiento seguro.
El conjunto residencial ofrece una amplia gama de comodidades:

Salón comunal para reuniones y eventos especiales.
Gimnasio equipado para mantener un estilo de vida activo y saludable.
Terraza para disfrutar de momentos al aire libre y hermosas vistas.
Zona de BBQ para compartir momentos inolvidables con amigos y familiares.
¡Este apartamento es la combinación perfecta de comodidad, estilo y conveniencia! No pierdas la oportunidad de hacerlo tu hogar.",finca_raiz,2024-06-14 19:09:16.552
10846932,860000000,811000,4.699,-74.038,166.0,3,3,1,30.0,Bueno,0,2.0,6.0,"Luque Ospina y Compañia ofrece este acogedor apto en Santa Barbara Central, de construcción tradicional, espacios amplios, iluminados y cálidos. Sala y comedor independiente, cocina grande, patio de ropas muy generoso entre la cocina y la habitación de servicio con baño. En el segundo nivel encontramos hall para 2 alcobas y baño, la alcoba principal con vestier y baño. Vista exterior por todas las ventanas. Se presta para remodelar y disfrutar de una excelente zona; residencial, gastronómica y cultural. Tiene 2 parqueaderos en línea y un depósito",finca_raiz,2024-06-14 19:09:16.756
7709564,338000000,245000,4.664031028747559,-74.13533782958984,75.0,2,3,1,12.0,Bueno,1,1.0,4.0,"Presentamos en venta magnífico apartamento en venta,  excelente zona con cómodas vías de acceso,  en su interior podrás disfrutar de sala comedor,  con vista exterior a parque,  cocina cerrada con zona de lavandería,  dos habitaciones que comparten baño y una tercera habitación principal con terraza y baño privado,  apartamento con parqueadero y depósito,  conjunto cerrado con vigilancia,  gym,  BBQ,  salón social y parqueadero para visitantes..",finca_raiz,2024-06-14 19:09:16.951
10908177,340000000,207000,4.7694183,-74.0330359,67.0,2,3,1,23.0,,9,1.0,4.0,"LA MEJOR  O P O R T U N I D A D    PARA INVERTIR  < BUENA VALORIZACION > VENDO HERMOSO APARTAMENTO SUPER ESPACIOSO UBICADO CANAIMA EN LA EXCLUSIVA ZONA EN EL NORTE DE BOGOTA.  < EXCELENTE PRECIO > CONTACTO:  KAREM ROSILLO   317 513 23 86 
son 67 metros cuadrados de area construida con espacios muy iluminados y ventilados.  ubicado en el piso 9, con vista exterior. Ingreso por ascensor. distribuido de la siguiente manera; 3 habitaciones, 2 baños, cocina, sala-comedor, zona de lavandería,. 1 Parqueaderos  
El apartamento esta totalmente remodelado 
El edificio cuenta con salón social, parque infantil, gimnasio y vigilancia 24 / 7 . 
cerca de colegios y universidades, supermercados y centros comerciales esto dentro una zona residencial exclusiva.
El inmueble esta completamente libre de gravamentes o cualquier limitacion a la propiedad. 
LISTO PARA ESCRITURAR 
CONTACTO:  KAREM ROSILLO   317 513 23 86",finca_raiz,2024-06-14 19:09:17.149
10427544,790000000,70000,4.670679,-74.055898,170.0,2,3,1,30.0,,0,2.0,6.0,"Antiguo Country-  Excepcional apto de 170m2, ocupa la segunda planta de un bello ejemplar de la arquitectura bogotana de los 70s, cuenta con una generosa zona social con amplios ventanales al oriente, cocina integral cerrada con gas natural, lavanderia independiente y cbs. Hall de alcobas que conecta a 3 habitaciones amplias con closet y 2 baños completos., 2 GJ, sin portería. parquet original, mucha luz natural . A unos pasos del Parque del Virrey, TM, comercios,  restaurantes y todas las comodidades que ofrece el sector.  567-643",finca_raiz,2024-06-14 19:09:17.339
10692312,681396000,0,4.6646055,-74.10942299999999,98.0,2,3,0,1.0,,2,1.0,4.0,"Te invitamos a conocer Nuevo proyecto, Edificio DUCADO - NORMANDIA, ubicado en el II sector de Normandía en la ciudad de Bogotá. Este edificio consta de 8 pisos con una distribución específica de apartamentos y servicios.
En detalle, del piso 2 al 5, encontrará 3 apartamentos por piso, cada uno de los cuales presenta 6 estilos distintos. Cada apartamento está equipado con su propio parqueadero cubierto para mayor comodidad. Además, el edificio cuenta con una terraza que incluye un salón social, zona de BBQ, recepción y lobby.  Los apartamentos cuenta con una aré de  70m2 hasta 202 m2.",finca_raiz,2024-06-14 19:09:18.143
10761396,770000000,930000,4.6574609851666,-74.048220749009,135.0,3,3,1,30.0,,4,2.0,6.0,"Se vende hermoso apartamento para remodelar en Los Rosales.

El apartamento tiene 126.33 de área privada distribuidos en 3 habitaciones, 2 baños, habitación y baño de servicio, sala de estar o estudio, sala comedor, cocina, y zona de lavandería. Además el apartamento cuenta con 2 parqueaderos lineales y un depósito. 

El elegante edificio cuenta con 2 recepciones, cuarto de guardaespaldas, parqueaderos de visitantes, salón comunal y terraza bbq.

No pierdas la oportunidad de vivir en uno de los sectores más exclusivos de Bogotá.

¡Contáctanos y agenda una visita!",finca_raiz,2024-06-14 19:09:18.360
10646635,530000000,448000,4.7236789226342,-74.039942428834,82.0,2,3,1,4.5,,10,2.0,4.0,"Hermoso apartamento en venta Cedritos 

🔸 Área 82.2 mts 
🔸 3 habitaciones 
🔸 2 baños con ventilación natural
🔸 Piso 10
🔸 2 parqueaderos + depositó 
🔸 Construido en 2016
🔸 Estrato 4
🔸 Súper iluminado 
🔸 Libre 100%
🔸 Zona de lavandería amplia con ventilación e iluminación natural 

Conjunto residencial de 7 torres, cuenta con gym, parqueadero de visitantes, lobby de ingreso, 3 salas de eventos, plazoleta, Terrazas con BBQ, seguridad 24h, ingresó com reconocimiento facial

💰🔑
Administración 448mil (tiene 5% de descuento por pago anticipado)
Precio de venta 530 millones",finca_raiz,2024-06-14 19:09:18.559
10672766,310000000,0,4.726761538704136,-74.02968907082519,60.0,2,3,0,30.0,,1,1.0,4.0,"Hoy les ofrezco este Apartamento ideal para tener un hogar o como gran inversion por estar ubicado en prestigiosa zona residencial como lo es Cedro Golf Usaquen, renta bien y rapido por estar cerca a Universidad el Bosque, autopista Norte, cra 7, cra 9, calle 153, hospital Cardio Infantil, Hospital Simon Bolivar, colegios,  tiene un area de 60mts, 3 habitaciones, 2 baños, 1garaje, 1deposito, vista exterior, primer piso elevado, excelente iluminación natural,  baños recién remodelados, antigüedad 42 años, edificio tiene construcción tradicional, apartamento listo para tramitar venta, libre de compromisos financieros, y lo mejor esta desocupado con fecha de entrega inmediata. 

Contactanos y recibe mas información sobre esta increíble propiedad, que tiene un muy precio.. !!",finca_raiz,2024-06-14 19:09:19.174
10977470,990000000,1143000,4.6724442,-74.054666,111.0,3,2,0,23.0,,6,2.0,5.0,"vendo expectacular partamento remodelado (no permutas)  de 119m2, con vista exterior, ubicado en un 6to pisoacceso por ascensor, parqueaderos propios cubiertos (5 y 6) y depósito (11). Consta de 2 habitaciones, 3 baños, sala comedor, cocina integral y zona de lavandería. Tiene piso laminado en habitaciones y zona social y piso cerámico en baños y cocina. El edificio cuenta con vigilancia privada las 24 horas. Ubicado sobre el Parque El Virrey. Cerca del centro comercial Atlantis; cerca a almacenes de cadena Carulla; cerca a colegio Nuevo Gimnasio; cerca a estación de Transmilenio Calle 85; Vías de acceso por la Carrera 15 y Calle 87.",finca_raiz,2024-06-14 19:09:19.378
10859670,420000000,790000,4.7074544,-74.0307467,90.0,2,2,1,23.0,,5,1.0,5.0,"Te presentamos este hermoso apartamento ubicado en uno de los sectores más exclusivos de Bogotá D.C., Cundinamarca. Con una excelente ubicación y cercanía a colegios, universidades, parques y zonas comerciales, este inmueble es ideal para aquellos que buscan estar cerca de todo.

El área total de este apartamento es de 90 M2, pero su amplia distribución y excelente diseño permiten aprovechar al máximo cada uno de sus espacios. Cuenta con 2 acogedoras alcobas, perfectas para descansar después de un largo día, y 2 baños completos, uno de ellos en la alcoba principal, lo que brinda mayor comodidad e intimidad. ariza

Una de las principales características que destacan en este apartamento es su cocina integral, que incluye armarios empotrados y clósets que brindan amplio espacio de almacenamiento. Además, cuenta con una encantadora biblioteca/estudio, perfecta para disfrutar de un buen libro o para trabajar desde casa.",finca_raiz,2024-06-14 19:09:19.578
10909289,399000000,655000,4.722487499999999,-74.03211120000002,83.0,4,3,1,23.0,,4,1.0,4.0,"Ofrecemos acogedor apartamento dúplex, edificio esquinero sobre avenida novena, exterior al norte con mucha luz natura y excelente ventilación. En el primer piso podrás encontrar el área social (sala con chimenea y comedor), baño social, cocina integral a gas cerrada con zona de lavandería semi independiente, cuarto y baño del servicio. En el segundo piso se encuentran tres habitaciones y dos baños, adicionalmente cuenta con un garaje cubierto e independiente y un pequeño depósito. Edificio muy sencillo con 2 salones comunales, una terraza, un ascensor, bahía exterior para visitantes y vigilancia privada. Sector sumamente recursivo con fácil acceso a transporte público, tienda de barrio y supermercados, centros comerciales (palatino y centro comercial cedritos), entidades educativas y de salud. Contáctanos y programa tu visita, este puede ser el espacio que tu requieres, gracias.",finca_raiz,2024-06-14 19:09:19.772
10245227,820000000,0,4.669618125445967,-74.11796153173827,196.0,2,3,0,23.0,,1,1.0,4.0,"EXCELENTE CASA de un nivel, ubicada en el sector de Modelia, vista a parque, 196 metros, 8 de frente x 24 de fondo, espacios bien distribuidos, sala, comedor independiente, cocina integral con espacio para comedor auxiliar, patio de ropas mitad cubierto y mitad descubierto, cuarto y baño de servicio, estudio, alcoba principal con baño privado y vestier, 2 alcobas auxiliares, baño de alcobas, parqueaderio cubierto, vigilante en la calle.",finca_raiz,2024-06-14 19:09:19.999
7060987,260000000,240000,4.705029487609863,-74.02335357666016,63.0,2,3,1,12.0,Bueno,4,1.0,3.0,"APARTAMENTO EN VENTA,  EDIFICIO ALTOS DE SAN GABRIEL. BOGOTA,  DC  Area de 63.91 mts2 distribuidos en sala comedor con chimenea,  cocina integral remodelada,  área de ropas,  tres alcobas con clóset,  2 baños,  parqueadero privado cubierto. Piso en madera,  ubicado en un piso 4 con acceso a escalera,  y vista hacia la reserva forestal.  El conjunto cuenta con salón social,  juegos infantiles,  zona verde,  vigilancia privada. Cuenta con torres de 4 pisos. Ubicado cerca a la carrera séptima,  centros comerciales, restaurantes, entre otros.
Contáctanos!",finca_raiz,2024-06-14 19:09:20.397
10735729,640000000,0,4.69,-74.073,165.0,4,4,0,30.0,Bueno,1,2.0,4.0,"¡¡¡¡GRAN OPRTUNIDAD!!!!  magnifica casa esquinera de dos pisos con excelente ubicación a una cuadra de la calle 100 y unas cuadras del Transmilenio de la suba cerca a centros comerciales, barrio residencial con varias vías de acceso está ubicada en un lote de 10 mts de frente por 20 mts de fondo con dos parqueaderos uno de ellos cubierto en la primera planta encontramos zonas sociales sala con chimenea, comedor independiente cocina amplia cuarto de servicio y baño, patio con zonas verdes 
en la segunda planta ya vamos a encontrar 3 habitaciones dos baños y una sala de estar todas las habitaciones con excelente iluminación excelente oportunidad es un gran hogar",finca_raiz,2024-06-14 19:09:20.599
10636701,1050000000,640000,4.656558237710502,-74.12805076091308,169.0,5,4,1,12.0,,4,2.0,4.0,"Apartamento de 169mts, 4to piso exterior, sala- comedor con balcón y chimenea funcional, cocina integral, zona de lavandería, habitación del servicio con baño privado, baño social, 2 habitaciones con closet y una de ellas con baño privado, habitación principal con baño privado y Wolking closet, baño de habitaciones y estudio o sala de tv, 2 parqueaderos y deposito.",finca_raiz,2024-06-14 19:09:20.793
